0, 0, Header, 0, 1, 120
1, 0, Start_track
1, 0, Title_t, "untitled"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -2, "major"
1, 0, Tempo, 375000
1, 0, Program_c, 0, 0
1, 0, Note_on_c, 0, 79, 64
1, 0, Lyric_t, "C_min_1 "
1, 180, Note_on_c, 0, 79, 0
1, 180, Note_on_c, 0, 75, 64
1, 240, Note_on_c, 0, 75, 0
1, 240, Note_on_c, 0, 72, 64
1, 240, Note_on_c, 0, 63, 64
1, 240, Note_on_c, 0, 67, 64
1, 360, Note_on_c, 0, 72, 0
1, 360, Note_on_c, 0, 72, 64
1, 480, Note_on_c, 0, 72, 0
1, 480, Note_on_c, 0, 67, 0
1, 480, Note_on_c, 0, 63, 0
1, 480, Note_on_c, 0, 77, 64
1, 480, Note_on_c, 0, 62, 64
1, 480, Note_on_c, 0, 71, 64
1, 480, Lyric_t, "B_fdim_1 "
1, 600, Note_on_c, 0, 77, 0
1, 600, Note_on_c, 0, 80, 64
1, 720, Note_on_c, 0, 80, 0
1, 720, Note_on_c, 0, 71, 0
1, 720, Note_on_c, 0, 62, 0
1, 720, Note_on_c, 0, 71, 64
1, 720, Note_on_c, 0, 65, 64
1, 720, Note_on_c, 0, 68, 64
1, 720, Lyric_t, "B_fdim_2 "
1, 840, Note_on_c, 0, 68, 0
1, 840, Note_on_c, 0, 65, 0
1, 840, Note_on_c, 0, 71, 0
1, 900, Note_on_c, 0, 71, 64
1, 960, Note_on_c, 0, 71, 0
1, 960, Note_on_c, 0, 74, 64
1, 960, Note_on_c, 0, 67, 64
1, 960, Note_on_c, 0, 63, 64
1, 960, Lyric_t, "C_min_1 "
1, 1020, Note_on_c, 0, 74, 0
1, 1020, Note_on_c, 0, 72, 64
1, 1080, Note_on_c, 0, 72, 0
1, 1080, Note_on_c, 0, 63, 0
1, 1080, Note_on_c, 0, 75, 64
1, 1080, Note_on_c, 0, 59, 64
1, 1080, Lyric_t, "G_maj_1 "
1, 1140, Note_on_c, 0, 75, 0
1, 1140, Note_on_c, 0, 74, 64
1, 1200, Note_on_c, 0, 74, 0
1, 1200, Note_on_c, 0, 59, 0
1, 1200, Note_on_c, 0, 77, 64
1, 1200, Note_on_c, 0, 60, 64
1, 1200, Lyric_t, "C_min_1 "
1, 1260, Note_on_c, 0, 77, 0
1, 1260, Note_on_c, 0, 75, 64
1, 1320, Note_on_c, 0, 75, 0
1, 1320, Note_on_c, 0, 60, 0
1, 1320, Note_on_c, 0, 62, 64
1, 1320, Lyric_t, "B_dim_1 "
1, 1380, Note_on_c, 0, 71, 64
1, 1440, Note_on_c, 0, 71, 0
1, 1440, Note_on_c, 0, 62, 0
1, 1440, Note_on_c, 0, 67, 0
1, 1440, Note_on_c, 0, 74, 64
1, 1440, Note_on_c, 0, 67, 64
1, 1440, Note_on_c, 0, 63, 64
1, 1440, Lyric_t, "C_min_1 "
1, 1500, Note_on_c, 0, 74, 0
1, 1500, Note_on_c, 0, 72, 64
1, 1560, Note_on_c, 0, 72, 0
1, 1560, Note_on_c, 0, 63, 0
1, 1560, Note_on_c, 0, 75, 64
1, 1560, Note_on_c, 0, 59, 64
1, 1560, Lyric_t, "G_maj_1 "
1, 1620, Note_on_c, 0, 75, 0
1, 1620, Note_on_c, 0, 74, 64
1, 1680, Note_on_c, 0, 74, 0
1, 1680, Note_on_c, 0, 59, 0
1, 1680, Note_on_c, 0, 77, 64
1, 1680, Note_on_c, 0, 60, 64
1, 1680, Lyric_t, "C_min_0 "
1, 1740, Note_on_c, 0, 77, 0
1, 1740, Note_on_c, 0, 75, 64
1, 1800, Note_on_c, 0, 75, 0
1, 1800, Note_on_c, 0, 60, 0
1, 1800, Note_on_c, 0, 67, 0
1, 1800, Note_on_c, 0, 77, 64
1, 1860, Note_on_c, 0, 77, 0
1, 1860, Note_on_c, 0, 76, 64
1, 1920, Note_on_c, 0, 76, 0
1, 1920, Note_on_c, 0, 77, 64
