0, 0, Header, 0, 1, 120
1, 0, Start_track
1, 0, Title_t, "untitled"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -2, "major"
1, 0, Tempo, 833333
1, 0, Program_c, 0, 0
1, 0, Note_on_c, 0, 74, 64
1, 0, Note_on_c, 0, 67, 64
1, 0, Note_on_c, 0, 58, 64
1, 0, Note_on_c, 0, 55, 64
1, 0, Lyric_t, "G_min_0 "
1, 60, Note_on_c, 0, 55, 0
1, 60, Note_on_c, 0, 58, 0
1, 60, Note_on_c, 0, 67, 0
1, 60, Note_on_c, 0, 66, 64
1, 60, Note_on_c, 0, 60, 64
1, 60, Note_on_c, 0, 57, 64
1, 60, Lyric_t, "F#_dim_1 "
1, 120, Note_on_c, 0, 57, 0
1, 120, Note_on_c, 0, 74, 0
1, 120, Note_on_c, 0, 66, 0
1, 120, Note_on_c, 0, 60, 0
1, 120, Note_on_c, 0, 74, 64
1, 120, Note_on_c, 0, 67, 64
1, 120, Note_on_c, 0, 62, 64
1, 120, Note_on_c, 0, 58, 64
1, 120, Lyric_t, "G_min_1 "
1, 180, Note_on_c, 0, 58, 0
1, 180, Note_on_c, 0, 60, 64
1, 240, Note_on_c, 0, 60, 0
1, 240, Note_on_c, 0, 62, 0
1, 240, Note_on_c, 0, 67, 0
1, 240, Note_on_c, 0, 74, 0
1, 240, Note_on_c, 0, 69, 64
1, 240, Note_on_c, 0, 66, 64
1, 240, Note_on_c, 0, 62, 64
1, 240, Note_on_c, 0, 62, 64
1, 240, Lyric_t, "D_maj_0 "
1, 360, Note_on_c, 0, 62, 0
1, 360, Note_on_c, 0, 69, 0
1, 360, Note_on_c, 0, 66, 0
1, 360, Note_on_c, 0, 62, 0
1, 360, Note_on_c, 0, 70, 64
1, 360, Note_on_c, 0, 67, 64
1, 360, Note_on_c, 0, 62, 64
1, 360, Note_on_c, 0, 60, 64
1, 360, Lyric_t, "G_min_1 "
1, 420, Note_on_c, 0, 60, 0
1, 420, Note_on_c, 0, 58, 64
1, 480, Note_on_c, 0, 58, 0
1, 480, Note_on_c, 0, 62, 0
1, 480, Note_on_c, 0, 67, 0
1, 480, Note_on_c, 0, 70, 0
1, 480, Note_on_c, 0, 72, 64
1, 480, Note_on_c, 0, 67, 64
1, 480, Note_on_c, 0, 60, 64
1, 480, Note_on_c, 0, 57, 64
1, 480, Lyric_t, "F#_dim_1 "
1, 540, Note_on_c, 0, 67, 0
1, 540, Note_on_c, 0, 66, 64
1, 600, Note_on_c, 0, 66, 0
1, 600, Note_on_c, 0, 57, 0
1, 600, Note_on_c, 0, 60, 0
1, 600, Note_on_c, 0, 72, 0
1, 600, Note_on_c, 0, 70, 64
1, 600, Note_on_c, 0, 67, 64
1, 600, Note_on_c, 0, 62, 64
1, 600, Note_on_c, 0, 55, 64
1, 600, Lyric_t, "G_min_0 "
1, 660, Note_on_c, 0, 70, 0
1, 660, Note_on_c, 0, 69, 64
1, 720, Note_on_c, 0, 69, 0
1, 720, Note_on_c, 0, 55, 0
1, 720, Note_on_c, 0, 62, 0
1, 720, Note_on_c, 0, 67, 0
1, 720, Note_on_c, 0, 69, 64
1, 720, Note_on_c, 0, 67, 64
1, 720, Note_on_c, 0, 63, 64
1, 720, Note_on_c, 0, 48, 64
1, 720, Lyric_t, "A_hdim_1 "
1, 840, Note_on_c, 0, 48, 0
1, 840, Note_on_c, 0, 63, 0
1, 840, Note_on_c, 0, 67, 0
1, 840, Note_on_c, 0, 62, 64
1, 840, Note_on_c, 0, 66, 64
1, 840, Note_on_c, 0, 50, 64
1, 840, Lyric_t, "D_dom7_0 "
1, 900, Note_on_c, 0, 62, 0
1, 900, Note_on_c, 0, 60, 64
1, 960, Note_on_c, 0, 60, 0
1, 960, Note_on_c, 0, 50, 0
1, 960, Note_on_c, 0, 66, 0
1, 960, Note_on_c, 0, 69, 0
1, 960, Note_on_c, 0, 67, 64
1, 960, Note_on_c, 0, 62, 64
